Datetime,时间_小时,时间_时段,光伏出力_kW,负荷消耗_kW,实时电价_元/kWh
2026-03-08 19:45:00,531.8667,31909,0.66,172.02,0.434
2026-03-08 19:46:00,531.8833,31910,1.36,180.2,0.413
2026-03-08 19:47:00,531.9,31911,0,158.16,0.447
2026-03-08 19:48:00,531.9167,31912,0,171.16,0.43
2026-03-08 19:49:00,531.9333,31913,0,167.13,0.423
2026-03-08 19:50:00,531.95,31914,0,161.31,0.418
2026-03-08 19:51:00,531.9667,31915,0,158.29,0.428
2026-03-08 19:52:00,531.9833,31916,0,176.45,0.433
2026-03-08 19:53:00,532,31917,0,167.05,0.445
2026-03-08 19:54:00,532.0167,31918,0,165.3,0.442
2026-03-08 19:55:00,532.0333,31919,3.72,172.3,0.438
2026-03-08 19:56:00,532.05,31920,1.51,177.15,0.443
2026-03-08 19:57:00,532.0667,31921,0,188.2,0.431
2026-03-08 19:58:00,532.0833,31922,1.19,192.72,0.439
2026-03-08 19:59:00,532.1,31923,0,184.75,0.444
2026-03-08 20:00:00,532.1167,31924,0,185.27,0.448
2026-03-08 20:01:00,532.1333,31925,0,177.73,0.458
2026-03-08 20:02:00,532.15,31926,0,189.66,0.451
2026-03-08 20:03:00,532.1667,31927,3.14,203.2,0.445
2026-03-08 20:04:00,532.1833,31928,4.93,195.5,0.475
2026-03-08 20:05:00,532.2,31929,0,191.18,0.448
2026-03-08 20:06:00,532.2167,31930,0,200.12,0.466
2026-03-08 20:07:00,532.2333,31931,0,192.43,0.46
2026-03-08 20:08:00,532.25,31932,1.86,213.95,0.461
2026-03-08 20:09:00,532.2667,31933,0,213.57,0.465
2026-03-08 20:10:00,532.2833,31934,5.07,209.09,0.478
2026-03-08 20:11:00,532.3,31935,2.05,205.42,0.463
2026-03-08 20:12:00,532.3167,31936,3.18,194.26,0.45
2026-03-08 20:13:00,532.3333,31937,0,182.63,0.444
2026-03-08 20:14:00,532.35,31938,0.93,194.57,0.446
2026-03-08 20:15:00,532.3667,31939,2.82,184.07,0.44
2026-03-08 20:16:00,532.3833,31940,4.7,186.56,0.451
2026-03-08 20:17:00,532.4,31941,4.59,174.27,0.441
2026-03-08 20:18:00,532.4167,31942,5.75,175.57,0.434
2026-03-08 20:19:00,532.4333,31943,0,182.86,0.428
2026-03-08 20:20:00,532.45,31944,0,185.99,0.422
2026-03-08 20:21:00,532.4667,31945,0,167.83,0.448
2026-03-08 20:22:00,532.4833,31946,0,176.61,0.426
2026-03-08 20:23:00,532.5,31947,4.29,166.79,0.42
2026-03-08 20:24:00,532.5167,31948,0,169.17,0.427
2026-03-08 20:25:00,532.5333,31949,0,174.07,0.443
2026-03-08 20:26:00,532.55,31950,2.95,169.16,0.435
2026-03-08 20:27:00,532.5667,31951,2.6,181.55,0.44
2026-03-08 20:28:00,532.5833,31952,0,173.21,0.445
2026-03-08 20:29:00,532.6,31953,2.15,179.15,0.438
2026-03-08 20:30:00,532.6167,31954,0,178.27,0.442
2026-03-08 20:31:00,532.6333,31955,5.67,181.67,0.435
2026-03-08 20:32:00,532.65,31956,1.48,171.91,0.437
2026-03-08 20:33:00,532.6667,31957,4.44,180.95,0.433
2026-03-08 20:34:00,532.6833,31958,2.07,170.97,0.435
2026-03-08 20:35:00,532.7,31959,0,166.43,0.45
2026-03-08 20:36:00,532.7167,31960,4.63,172.6,0.437
2026-03-08 20:37:00,532.7333,31961,0,169.83,0.445
2026-03-08 20:38:00,532.75,31962,0.47,185.02,0.434
2026-03-08 20:39:00,532.7667,31963,3.93,168.21,0.454
2026-03-08 20:40:00,532.7833,31964,4.82,190.32,0.437
2026-03-08 20:41:00,532.8,31965,0,173.81,0.428
2026-03-08 20:42:00,532.8167,31966,0,186.27,0.439
2026-03-08 20:43:00,532.8333,31967,1.46,175.22,0.423
2026-03-08 20:44:00,532.85,31968,0,186.6,0.44
2026-03-08 20:45:00,532.8667,31969,0,172.07,0.423
2026-03-08 20:46:00,532.8833,31970,5.2,180.3,0.439
2026-03-08 20:47:00,532.9,31971,0,170.83,0.44
2026-03-08 20:48:00,532.9167,31972,0,173.45,0.425
2026-03-08 20:49:00,532.9333,31973,0,181.99,0.428
2026-03-08 20:50:00,532.95,31974,0,176.49,0.437
2026-03-08 20:51:00,532.9667,31975,0,168.18,0.427
2026-03-08 20:52:00,532.9833,31976,0,183.5,0.421
2026-03-08 20:53:00,533,31977,0,183.74,0.425
2026-03-08 20:54:00,533.0167,31978,0,182.31,0.423
2026-03-08 20:55:00,533.0333,31979,0.7,181.37,0.425
2026-03-08 20:56:00,533.05,31980,1.55,172.19,0.445
2026-03-08 20:57:00,533.0667,31981,0,184.63,0.447
2026-03-08 20:58:00,533.0833,31982,5.9,174.78,0.425
2026-03-08 20:59:00,533.1,31983,4.12,181.98,0.42
2026-03-08 21:00:00,533.1167,31984,3.04,161.94,0.437
2026-03-08 21:01:00,533.1333,31985,0,177.36,0.427
2026-03-08 21:02:00,533.15,31986,4.17,161.83,0.437
2026-03-08 21:03:00,533.1667,31987,0,179.77,0.423
2026-03-08 21:04:00,533.1833,31988,0,169.21,0.432
2026-03-08 21:05:00,533.2,31989,0,168.41,0.422
2026-03-08 21:06:00,533.2167,31990,1.42,167.55,0.424
2026-03-08 21:07:00,533.2333,31991,1.93,159.9,0.428
2026-03-08 21:08:00,533.25,31992,1.61,168.96,0.42
2026-03-08 21:09:00,533.2667,31993,0,174.17,0.418
2026-03-08 21:10:00,533.2833,31994,4.64,173.31,0.443
2026-03-08 21:11:00,533.3,31995,5.55,169.22,0.431
2026-03-08 21:12:00,533.3167,31996,0,170.1,0.433
2026-03-08 21:13:00,533.3333,31997,0,172.38,0.415
2026-03-08 21:14:00,533.35,31998,0,183.42,0.433
2026-03-08 21:15:00,533.3667,31999,1.32,192.56,0.444
2026-03-08 21:16:00,533.3833,32000,0,189.73,0.427
2026-03-08 21:17:00,533.4,32001,0,193.39,0.423
2026-03-08 21:18:00,533.4167,32002,5.04,193.1,0.434
2026-03-08 21:19:00,533.4333,32003,0,207.34,0.42
2026-03-08 21:20:00,533.45,32004,0,202.32,0.419
2026-03-08 21:21:00,533.4667,32005,0,193.39,0.44
2026-03-08 21:22:00,533.4833,32006,0,202.45,0.425
2026-03-08 21:23:00,533.5,32007,0,207.8,0.411
2026-03-08 21:24:00,533.5167,32008,4.52,206.05,0.431
2026-03-08 21:25:00,533.5333,32009,0,204.54,0.419
2026-03-08 21:26:00,533.55,32010,0,214.4,0.424
2026-03-08 21:27:00,533.5667,32011,0,204.84,0.425
2026-03-08 21:28:00,533.5833,32012,2.63,199.27,0.436
2026-03-08 21:29:00,533.6,32013,0,218.38,0.434
2026-03-08 21:30:00,533.6167,32014,4.15,196.27,0.413
2026-03-08 21:31:00,533.6333,32015,0,199.06,0.42
2026-03-08 21:32:00,533.65,32016,0,218.46,0.442
2026-03-08 21:33:00,533.6667,32017,0,203.92,0.417
2026-03-08 21:34:00,533.6833,32018,0,216.49,0.435
2026-03-08 21:35:00,533.7,32019,0,198.59,0.438
2026-03-08 21:36:00,533.7167,32020,2.49,208.63,0.444
2026-03-08 21:37:00,533.7333,32021,0,209.85,0.431
2026-03-08 21:38:00,533.75,32022,1.36,202.44,0.418
2026-03-08 21:39:00,533.7667,32023,12.01,213.69,0.419
2026-03-08 21:40:00,533.7833,32024,23.85,206.14,0.439
2026-03-08 21:41:00,533.8,32025,30.47,214.97,0.439
2026-03-08 21:42:00,533.8167,32026,40.55,217.32,0.434
2026-03-08 21:43:00,533.8333,32027,52.48,215.85,0.433
2026-03-08 21:44:00,533.85,32028,58.94,203.59,0.419
2026-03-08 21:45:00,533.8667,32029,69.09,203.37,0.439
2026-03-08 21:46:00,533.8833,32030,72.38,220.98,0.441
2026-03-08 21:47:00,533.9,32031,82.03,222.29,0.408
2026-03-08 21:48:00,533.9167,32032,93.85,207.82,0.431
2026-03-08 21:49:00,533.9333,32033,101.87,228.32,0.422
2026-03-08 21:50:00,533.95,32034,127,217.35,0.423
2026-03-08 21:51:00,533.9667,32035,137.5,229.7,0.433
2026-03-08 21:52:00,533.9833,32036,150.71,225.78,0.422
2026-03-08 21:53:00,534,32037,172.36,229.56,0.423
2026-03-08 21:54:00,534.0167,32038,173.5,223.76,0.402
2026-03-08 21:55:00,534.0333,32039,175.62,209.24,0.403
2026-03-08 21:56:00,534.05,32040,170.31,228.22,0.424
2026-03-08 21:57:00,534.0667,32041,176.02,216.97,0.406
2026-03-08 21:58:00,534.0833,32042,171,206.12,0.413
2026-03-08 21:59:00,534.1,32043,174.04,207.37,0.425
2026-03-08 22:00:00,534.1167,32044,174.25,224.27,0.404
2026-03-08 22:01:00,534.1333,32045,169.79,208.19,0.407
2026-03-08 22:02:00,534.15,32046,165.18,204.94,0.43
2026-03-08 22:03:00,534.1667,32047,155.71,215.72,0.415
2026-03-08 22:04:00,534.1833,32048,152.8,202.1,0.417
2026-03-08 22:05:00,534.2,32049,159.96,200.27,0.434
2026-03-08 22:06:00,534.2167,32050,170.63,219.53,0.43
2026-03-08 22:07:00,534.2333,32051,176.75,205.2,0.434
2026-03-08 22:08:00,534.25,32052,183.52,204.49,0.418
2026-03-08 22:09:00,534.2667,32053,187.27,214.6,0.412
2026-03-08 22:10:00,534.2833,32054,186.75,209.6,0.424
2026-03-08 22:11:00,534.3,32055,190.16,216.93,0.417
2026-03-08 22:12:00,534.3167,32056,192.9,220.94,0.434
2026-03-08 22:13:00,534.3333,32057,186.78,223.54,0.421
2026-03-08 22:14:00,534.35,32058,187.8,238.72,0.43
2026-03-08 22:15:00,534.3667,32059,193.9,246.48,0.427
2026-03-08 22:16:00,534.3833,32060,198.02,244.05,0.43
2026-03-08 22:17:00,534.4,32061,188.31,248.69,0.412
2026-03-08 22:18:00,534.4167,32062,187.22,250.38,0.438
2026-03-08 22:19:00,534.4333,32063,179.59,241.66,0.408
2026-03-08 22:20:00,534.45,32064,167.09,249.21,0.412
2026-03-08 22:21:00,534.4667,32065,167.63,272.39,0.411
2026-03-08 22:22:00,534.4833,32066,166.18,265.16,0.411
2026-03-08 22:23:00,534.5,32067,169.79,264.71,0.437
2026-03-08 22:24:00,534.5167,32068,176.88,274.04,0.429
2026-03-08 22:25:00,534.5333,32069,197.84,265.75,0.436
2026-03-08 22:26:00,534.55,32070,203.17,261.75,0.439
2026-03-08 22:27:00,534.5667,32071,200.18,264.55,0.437
2026-03-08 22:28:00,534.5833,32072,208.12,250.53,0.44
2026-03-08 22:29:00,534.6,32073,211.92,263.45,0.424
2026-03-08 22:30:00,534.6167,32074,211.35,260.03,0.422
2026-03-08 22:31:00,534.6333,32075,220.32,241.49,0.42
2026-03-08 22:32:00,534.65,32076,222.36,247.21,0.415
2026-03-08 22:33:00,534.6667,32077,219.2,255.41,0.423
2026-03-08 22:34:00,534.6833,32078,216.81,257,0.421
2026-03-08 22:35:00,534.7,32079,214.41,241.89,0.421
2026-03-08 22:36:00,534.7167,32080,208.04,241.15,0.436
2026-03-08 22:37:00,534.7333,32081,196.14,240.27,0.429
2026-03-08 22:38:00,534.75,32082,196.3,241.66,0.44
2026-03-08 22:39:00,534.7667,32083,201.34,237.18,0.444
2026-03-08 22:40:00,534.7833,32084,208.77,244.75,0.417
2026-03-08 22:41:00,534.8,32085,218.7,244.69,0.451
2026-03-08 22:42:00,534.8167,32086,233.27,244.02,0.447
2026-03-08 22:43:00,534.8333,32087,237.26,264.57,0.452
2026-03-08 22:44:00,534.85,32088,240.48,270.53,0.43
2026-03-08 22:45:00,534.8667,32089,230.67,274.44,0.459
2026-03-08 22:46:00,534.8833,32090,235.77,271.34,0.447
2026-03-08 22:47:00,534.9,32091,236.07,278.05,0.435
2026-03-08 22:48:00,534.9167,32092,240.33,283.22,0.459
2026-03-08 22:49:00,534.9333,32093,240.04,282.97,0.448
2026-03-08 22:50:00,534.95,32094,234.49,291.35,0.453
2026-03-08 22:51:00,534.9667,32095,235.75,304.09,0.454
2026-03-08 22:52:00,534.9833,32096,227.28,312.83,0.473
2026-03-08 22:53:00,535,32097,221.6,314.25,0.472
2026-03-08 22:54:00,535.0167,32098,203.98,319.67,0.467
2026-03-08 22:55:00,535.0333,32099,202.77,305.51,0.467
2026-03-08 22:56:00,535.05,32100,214.8,318.25,0.432
2026-03-08 22:57:00,535.0667,32101,220.44,334.39,0.458
2026-03-08 22:58:00,535.0833,32102,225.05,321.37,0.442
2026-03-08 22:59:00,535.1,32103,246.72,333.38,0.429
2026-03-08 23:00:00,535.1167,32104,252.42,331.57,0.434
2026-03-08 23:01:00,535.1333,32105,250.14,344.02,0.441
2026-03-08 23:02:00,535.15,32106,256.71,350.36,0.445
2026-03-08 23:03:00,535.1667,32107,254.66,364.06,0.434
2026-03-08 23:04:00,535.1833,32108,255.23,352.64,0.44
2026-03-08 23:05:00,535.2,32109,265.63,363.11,0.404
2026-03-08 23:06:00,535.2167,32110,266.54,363.88,0.41
2026-03-08 23:07:00,535.2333,32111,259.51,363.76,0.418
2026-03-08 23:08:00,535.25,32112,263.91,377.34,0.404
2026-03-08 23:09:00,535.2667,32113,251.57,368.95,0.42
2026-03-08 23:10:00,535.2833,32114,238.35,378.44,0.417
2026-03-08 23:11:00,535.3,32115,238,364.99,0.398
2026-03-08 23:12:00,535.3167,32116,227.67,359.73,0.419
2026-03-08 23:13:00,535.3333,32117,227.8,355.61,0.422
2026-03-08 23:14:00,535.35,32118,246.28,366.44,0.438
2026-03-08 23:15:00,535.3667,32119,248.25,350.4,0.428
2026-03-08 23:16:00,535.3833,32120,264.84,342.47,0.417
2026-03-08 23:17:00,535.4,32121,279.31,353.77,0.44
2026-03-08 23:18:00,535.4167,32122,276.83,354.34,0.436
2026-03-08 23:19:00,535.4333,32123,283.91,340.37,0.445
2026-03-08 23:20:00,535.45,32124,285.58,349.92,0.434
2026-03-08 23:21:00,535.4667,32125,280.12,326.97,0.432
2026-03-08 23:22:00,535.4833,32126,282.37,324.3,0.456
2026-03-08 23:23:00,535.5,32127,280.84,328.77,0.436
2026-03-08 23:24:00,535.5167,32128,284.25,339.98,0.446
2026-03-08 23:25:00,535.5333,32129,295.28,328.15,0.442
2026-03-08 23:26:00,535.55,32130,283.41,328.44,0.442
2026-03-08 23:27:00,535.5667,32131,269.99,341.92,0.43
2026-03-08 23:28:00,535.5833,32132,256.73,344.07,0.423
2026-03-08 23:29:00,535.6,32133,261.79,351.18,0.419
2026-03-08 23:30:00,535.6167,32134,265.05,348.61,0.434
2026-03-08 23:31:00,535.6333,32135,281.45,349.03,0.431
2026-03-08 23:32:00,535.65,32136,299.08,346.16,0.426
2026-03-08 23:33:00,535.6667,32137,312.15,358.1,0.425
2026-03-08 23:34:00,535.6833,32138,332.2,369.06,0.417
2026-03-08 23:35:00,535.7,32139,331.62,361.83,0.41
2026-03-08 23:36:00,535.7167,32140,336.26,378,0.417
2026-03-08 23:37:00,535.7333,32141,337.8,359.31,0.42
2026-03-08 23:38:00,535.75,32142,339.03,361.53,0.402
2026-03-08 23:39:00,535.7667,32143,345.68,373.73,0.431
2026-03-08 23:40:00,535.7833,32144,348.52,369.24,0.481
2026-03-08 23:41:00,535.8,32145,337.24,389.6,0.49
2026-03-08 23:42:00,535.8167,32146,344.38,392.18,0.53
2026-03-08 23:43:00,535.8333,32147,318.38,400.3,0.546
2026-03-08 23:44:00,535.85,32148,309.13,388.29,0.588
2026-03-08 23:45:00,535.8667,32149,295.17,401.97,0.632
2026-03-08 23:46:00,535.8833,32150,283.71,398.23,0.653
2026-03-08 23:47:00,535.9,32151,288.22,403.29,0.68
2026-03-08 23:48:00,535.9167,32152,305.52,418.8,0.702
2026-03-08 23:49:00,535.9333,32153,308.6,410.38,0.718
2026-03-08 23:50:00,535.95,32154,328.36,417.5,0.756
2026-03-08 23:51:00,535.9667,32155,334.12,415.73,0.807
2026-03-08 23:52:00,535.9833,32156,334.86,428.48,0.82
2026-03-08 23:53:00,536,32157,336.37,415.38,0.862
2026-03-08 23:54:00,536.0167,32158,333.25,417.94,0.866
2026-03-08 23:55:00,536.0333,32159,336.04,429.44,0.84
2026-03-08 23:56:00,536.05,32160,338.69,431.46,0.872
2026-03-08 23:57:00,536.0667,32161,338.5,421.99,0.849
2026-03-08 23:58:00,536.0833,32162,334.28,424.15,0.846
2026-03-08 23:59:00,536.1,32163,331.6,422.87,0.876
2026-03-09 00:00:00,536.1167,32164,314.03,441.61,0.862
2026-03-09 00:01:00,536.1333,32165,299.65,429.42,0.86
2026-03-09 00:02:00,536.15,32166,293.6,422.27,0.879
2026-03-09 00:03:00,536.1667,32167,287.25,442.18,0.867
2026-03-09 00:04:00,536.1833,32168,293.39,439.11,0.86
2026-03-09 00:05:00,536.2,32169,298.15,421.4,0.895
2026-03-09 00:06:00,536.2167,32170,322.06,440.72,0.888
2026-03-09 00:07:00,536.2333,32171,340.22,425.46,0.877
2026-03-09 00:08:00,536.25,32172,339.76,424.64,0.876
2026-03-09 00:09:00,536.2667,32173,341.27,428.15,0.876
2026-03-09 00:10:00,536.2833,32174,351.44,429.54,0.898
2026-03-09 00:11:00,536.3,32175,347.74,422.15,0.887
2026-03-09 00:12:00,536.3167,32176,354.44,418.36,0.883
2026-03-09 00:13:00,536.3333,32177,356.65,425.05,0.887
2026-03-09 00:14:00,536.35,32178,368.74,420.89,0.863
2026-03-09 00:15:00,536.3667,32179,369.08,415.67,0.892
2026-03-09 00:16:00,536.3833,32180,371.74,431.32,0.86
2026-03-09 00:17:00,536.4,32181,351.58,430.99,0.859
2026-03-09 00:18:00,536.4167,32182,343.71,431.62,0.859
2026-03-09 00:19:00,536.4333,32183,336.75,421.2,0.871
2026-03-09 00:20:00,536.45,32184,329.05,431.71,0.873
2026-03-09 00:21:00,536.4667,32185,338.18,410.92,0.879
2026-03-09 00:22:00,536.4833,32186,353.01,423.07,0.851
2026-03-09 00:23:00,536.5,32187,374.16,428.68,0.879
2026-03-09 00:24:00,536.5167,32188,386.27,432.27,0.876
2026-03-09 00:25:00,536.5333,32189,395.3,418.81,0.874
2026-03-09 00:26:00,536.55,32190,397.91,429.04,0.861
2026-03-09 00:27:00,536.5667,32191,396.1,440.74,0.872
2026-03-09 00:28:00,536.5833,32192,389.81,444.14,0.867
2026-03-09 00:29:00,536.6,32193,393.07,438.42,0.859
2026-03-09 00:30:00,536.6167,32194,397.9,462.76,0.843
2026-03-09 00:31:00,536.6333,32195,392.06,449.58,0.864
2026-03-09 00:32:00,536.65,32196,385.31,467.06,0.829
2026-03-09 00:33:00,536.6667,32197,379.95,470.22,0.856
2026-03-09 00:34:00,536.6833,32198,358.49,466.33,0.829
2026-03-09 00:35:00,536.7,32199,347.79,481.46,0.834
2026-03-09 00:36:00,536.7167,32200,334.87,485.14,0.841
2026-03-09 00:37:00,536.7333,32201,325.57,483.1,0.83
2026-03-09 00:38:00,536.75,32202,332.88,500.88,0.834
2026-03-09 00:39:00,536.7667,32203,345.32,489.75,0.849
2026-03-09 00:40:00,536.7833,32204,357.46,482.46,0.83
2026-03-09 00:41:00,536.8,32205,385.71,490.73,0.844
2026-03-09 00:42:00,536.8167,32206,398.12,483.99,0.829
2026-03-09 00:43:00,536.8333,32207,400.56,469.16,0.825
2026-03-09 00:44:00,536.85,32208,402.31,487.58,0.832
2026-03-09 00:45:00,536.8667,32209,402.65,476.52,0.827
2026-03-09 00:46:00,536.8833,32210,405.19,474.52,0.848
2026-03-09 00:47:00,536.9,32211,419.07,467.98,0.857
2026-03-09 00:48:00,536.9167,32212,416.58,477.06,0.856
2026-03-09 00:49:00,536.9333,32213,414.93,472.02,0.835
2026-03-09 00:50:00,536.95,32214,425.9,467.37,0.845
2026-03-09 00:51:00,536.9667,32215,397.75,470.68,0.856
2026-03-09 00:52:00,536.9833,32216,378.9,446.43,0.846
2026-03-09 00:53:00,537,32217,374.4,461.11,0.848
2026-03-09 00:54:00,537.0167,32218,373.26,457.69,0.847
2026-03-09 00:55:00,537.0333,32219,367.15,469.09,0.861
2026-03-09 00:56:00,537.05,32220,379.84,471.15,0.863
2026-03-09 00:57:00,537.0667,32221,399.56,462.43,0.839
2026-03-09 00:58:00,537.0833,32222,415.36,469.79,0.837
2026-03-09 00:59:00,537.1,32223,421.34,464.5,0.859
2026-03-09 01:00:00,537.1167,32224,418.85,467.74,0.842
2026-03-09 01:01:00,537.1333,32225,420.96,476.53,0.857
2026-03-09 01:02:00,537.15,32226,423.09,485.16,0.874
2026-03-09 01:03:00,537.1667,32227,411.81,486.3,0.858
2026-03-09 01:04:00,537.1833,32228,418.83,497.3,0.864
2026-03-09 01:05:00,537.2,32229,411.05,502.87,0.859
2026-03-09 01:06:00,537.2167,32230,409.99,510.4,0.883
2026-03-09 01:07:00,537.2333,32231,400.02,509.49,0.878
2026-03-09 01:08:00,537.25,32232,387.31,500.94,0.871
2026-03-09 01:09:00,537.2667,32233,366.61,513.09,0.885
2026-03-09 01:10:00,537.2833,32234,359.62,505.88,0.882
2026-03-09 01:11:00,537.3,32235,348.82,503.14,0.869
2026-03-09 01:12:00,537.3167,32236,352.5,495.89,0.875
2026-03-09 01:13:00,537.3333,32237,374.63,474.89,0.879
2026-03-09 01:14:00,537.35,32238,390.87,486.76,0.857
2026-03-09 01:15:00,537.3667,32239,411.49,478.62,0.855
2026-03-09 01:16:00,537.3833,32240,424.42,480.1,0.852
2026-03-09 01:17:00,537.4,32241,429.69,459.36,0.85
2026-03-09 01:18:00,537.4167,32242,432.94,460.59,0.86
2026-03-09 01:19:00,537.4333,32243,433.93,460.05,0.846
2026-03-09 01:20:00,537.45,32244,435.1,452.63,0.838
2026-03-09 01:21:00,537.4667,32245,439.82,446.62,0.837
2026-03-09 01:22:00,537.4833,32246,437.55,446.88,0.86
2026-03-09 01:23:00,537.5,32247,439.86,450.04,0.85
2026-03-09 01:24:00,537.5167,32248,442.49,438.88,0.849
2026-03-09 01:25:00,537.5333,32249,415.25,444.54,0.847
2026-03-09 01:26:00,537.55,32250,400.96,446.36,0.853
2026-03-09 01:27:00,537.5667,32251,395.95,455.87,0.863
2026-03-09 01:28:00,537.5833,32252,389.98,475.39,0.857
2026-03-09 01:29:00,537.6,32253,399.82,476.17,0.84
2026-03-09 01:30:00,537.6167,32254,412.87,473.41,0.835
2026-03-09 01:31:00,537.6333,32255,435.56,471.72,0.84
2026-03-09 01:32:00,537.65,32256,470.43,487.02,0.873
2026-03-09 01:33:00,537.6667,32257,483.47,475.59,0.865
2026-03-09 01:34:00,537.6833,32258,478.39,485.07,0.852
2026-03-09 01:35:00,537.7,32259,490.78,486.34,0.874
2026-03-09 01:36:00,537.7167,32260,485.8,487.77,0.864
2026-03-09 01:37:00,537.7333,32261,495.82,502.83,0.868
2026-03-09 01:38:00,537.75,32262,501.18,511.48,0.847
2026-03-09 01:39:00,537.7667,32263,497.66,494.51,0.884
2026-03-09 01:40:00,537.7833,32264,496.33,494.25,0.917
2026-03-09 01:41:00,537.8,32265,503.55,475.05,0.953
2026-03-09 01:42:00,537.8167,32266,475.08,474,0.962
2026-03-09 01:43:00,537.8333,32267,448.84,479.58,1.007
2026-03-09 01:44:00,537.85,32268,435.25,476.11,1.045
2026-03-09 01:45:00,537.8667,32269,439.91,469.11,1.067
2026-03-09 01:46:00,537.8833,32270,441.67,457.04,1.095
2026-03-09 01:47:00,537.9,32271,459.34,452.4,1.127
2026-03-09 01:48:00,537.9167,32272,486.25,430.3,1.155
2026-03-09 01:49:00,537.9333,32273,511,429.7,1.156
2026-03-09 01:50:00,537.95,32274,519.2,418.69,1.185
2026-03-09 01:51:00,537.9667,32275,530.38,405.16,1.243
2026-03-09 01:52:00,537.9833,32276,524.99,401.05,1.245
2026-03-09 01:53:00,538,32277,529.67,411.83,1.293
2026-03-09 01:54:00,538.0167,32278,533.32,410.58,1.293
2026-03-09 01:55:00,538.0333,32279,532.06,394.82,1.284
2026-03-09 01:56:00,538.05,32280,535.26,391.08,1.281
2026-03-09 01:57:00,538.0667,32281,535.18,403.51,1.294
2026-03-09 01:58:00,538.0833,32282,522.52,393.64,1.292
2026-03-09 01:59:00,538.1,32283,496.02,392.33,1.283
2026-03-09 02:00:00,538.1167,32284,473.48,392.39,1.255
2026-03-09 02:01:00,538.1333,32285,453.39,403.25,1.272
2026-03-09 02:02:00,538.15,32286,457.03,380.18,1.285
2026-03-09 02:03:00,538.1667,32287,452.12,400.21,1.252
2026-03-09 02:04:00,538.1833,32288,469.51,382.71,1.272
2026-03-09 02:05:00,538.2,32289,490.09,389.45,1.257
2026-03-09 02:06:00,538.2167,32290,526.35,397.18,1.258
2026-03-09 02:07:00,538.2333,32291,532.26,376.5,1.251
2026-03-09 02:08:00,538.25,32292,529.71,376.18,1.27
2026-03-09 02:09:00,538.2667,32293,536.31,391.57,1.255
2026-03-09 02:10:00,538.2833,32294,527.83,374.12,1.278
2026-03-09 02:11:00,538.3,32295,536.33,391.48,1.267
2026-03-09 02:12:00,538.3167,32296,536.21,373.5,1.292
2026-03-09 02:13:00,538.3333,32297,530.27,392.47,1.298
2026-03-09 02:14:00,538.35,32298,533.8,381.16,1.301
2026-03-09 02:15:00,538.3667,32299,525.61,373.29,1.298
2026-03-09 02:16:00,538.3833,32300,502.55,385.63,1.308
2026-03-09 02:17:00,538.4,32301,478.91,385.68,1.334
2026-03-09 02:18:00,538.4167,32302,467.07,378.54,1.336
2026-03-09 02:19:00,538.4333,32303,460.99,391.79,1.332
2026-03-09 02:20:00,538.45,32304,458.16,382.36,1.341
2026-03-09 02:21:00,538.4667,32305,479.27,373.89,1.335
2026-03-09 02:22:00,538.4833,32306,502.59,389.79,1.345
2026-03-09 02:23:00,538.5,32307,530.67,378.34,1.35
2026-03-09 02:24:00,538.5167,32308,543.11,369.31,1.344
2026-03-09 02:25:00,538.5333,32309,538.65,372.38,1.35
2026-03-09 02:26:00,538.55,32310,537.1,356.69,1.335
2026-03-09 02:27:00,538.5667,32311,545.64,359.64,1.343
2026-03-09 02:28:00,538.5833,32312,539.59,359.38,1.338
2026-03-09 02:29:00,538.6,32313,539.9,347.87,1.345
2026-03-09 02:30:00,538.6167,32314,540.01,338.01,1.318
2026-03-09 02:31:00,538.6333,32315,548.18,334.4,1.337
2026-03-09 02:32:00,538.65,32316,538.02,319.96,1.316
2026-03-09 02:33:00,538.6667,32317,506.71,321.09,1.314
2026-03-09 02:34:00,538.6833,32318,484.46,316.59,1.311
2026-03-09 02:35:00,538.7,32319,464.05,314.24,1.308
2026-03-09 02:36:00,538.7167,32320,468.72,310.97,1.323
2026-03-09 02:37:00,538.7333,32321,474.73,297.26,1.292
2026-03-09 02:38:00,538.75,32322,489.42,298.43,1.291
2026-03-09 02:39:00,538.7667,32323,514.65,294.68,1.298
2026-03-09 02:40:00,538.7833,32324,541.99,287.27,1.276
2026-03-09 02:41:00,538.8,32325,545.07,289.21,1.271
2026-03-09 02:42:00,538.8167,32326,544.89,295.43,1.258
2026-03-09 02:43:00,538.8333,32327,539.52,288.98,1.276
2026-03-09 02:44:00,538.85,32328,535.34,303.19,1.275
2026-03-09 02:45:00,538.8667,32329,539.24,305.57,1.24
2026-03-09 02:46:00,538.8833,32330,530,304.41,1.26
2026-03-09 02:47:00,538.9,32331,529.51,298.92,1.249
2026-03-09 02:48:00,538.9167,32332,529.58,293.44,1.238
2026-03-09 02:49:00,538.9333,32333,528.86,289.95,1.219
2026-03-09 02:50:00,538.95,32334,492.19,308.46,1.202
2026-03-09 02:51:00,538.9667,32335,467.96,293.83,1.205
2026-03-09 02:52:00,538.9833,32336,450.43,296.38,1.217
2026-03-09 02:53:00,539,32337,445.24,305.39,1.191
2026-03-09 02:54:00,539.0167,32338,450.13,291.42,1.202
2026-03-09 02:55:00,539.0333,32339,477.38,293.81,1.198
2026-03-09 02:56:00,539.05,32340,493.68,300.91,1.198
